interval_start_est,interval_end_est,node,lmp
2023-10-17T00:00:00.0,2023-10-17T01:00:00.0,GRE.ALTW,25.84
2023-10-17T00:00:00.0,2023-10-17T01:00:00.0,MINN.HUB,21.17
2023-10-17T00:00:00.0,2023-10-17T01:00:00.0,NSP.NOBLES.WND,26.52
2023-10-17T00:00:00.0,2023-10-17T01:00:00.0,NSP.PVALEY.WND,23.43
2023-10-18T00:00:00.0,2023-10-18T01:00:00.0,GRE.ALTW,-15.97
2023-10-18T00:00:00.0,2023-10-18T01:00:00.0,MINN.HUB,-1.68
2023-10-18T00:00:00.0,2023-10-18T01:00:00.0,NSP.NOBLES.WND,-16.41
2023-10-18T00:00:00.0,2023-10-18T01:00:00.0,NSP.PVALEY.WND,-8.46
2023-10-19T00:00:00.0,2023-10-19T01:00:00.0,GRE.ALTW,3.35
2023-10-19T00:00:00.0,2023-10-19T01:00:00.0,MINN.HUB,1.86
2023-10-19T00:00:00.0,2023-10-19T01:00:00.0,NSP.NOBLES.WND,3.42
2023-10-19T00:00:00.0,2023-10-19T01:00:00.0,NSP.PVALEY.WND,4.33
2023-10-20T00:00:00.0,2023-10-20T01:00:00.0,GRE.ALTW,20.67
2023-10-20T00:00:00.0,2023-10-20T01:00:00.0,MINN.HUB,16.6
2023-10-20T00:00:00.0,2023-10-20T01:00:00.0,NSP.NOBLES.WND,22.68
2023-10-20T00:00:00.0,2023-10-20T01:00:00.0,NSP.PVALEY.WND,16.46
2023-10-21T00:00:00.0,2023-10-21T01:00:00.0,GRE.ALTW,-10.56
2023-10-21T00:00:00.0,2023-10-21T01:00:00.0,MINN.HUB,-1.15
2023-10-21T00:00:00.0,2023-10-21T01:00:00.0,NSP.NOBLES.WND,-13.26
2023-10-21T00:00:00.0,2023-10-21T01:00:00.0,NSP.PVALEY.WND,-5.95
2023-10-22T00:00:00.0,2023-10-22T01:00:00.0,GRE.ALTW,34.49
2023-10-22T00:00:00.0,2023-10-22T01:00:00.0,MINN.HUB,31.68
2023-10-22T00:00:00.0,2023-10-22T01:00:00.0,NSP.NOBLES.WND,34.39
2023-10-22T00:00:00.0,2023-10-22T01:00:00.0,NSP.PVALEY.WND,36.14
2023-10-23T00:00:00.0,2023-10-23T01:00:00.0,GRE.ALTW,-7.93
2023-10-23T00:00:00.0,2023-10-23T01:00:00.0,MINN.HUB,8.52
2023-10-23T00:00:00.0,2023-10-23T01:00:00.0,NSP.NOBLES.WND,-9.78
2023-10-23T00:00:00.0,2023-10-23T01:00:00.0,NSP.PVALEY.WND,-2.58
2023-10-24T00:00:00.0,2023-10-24T01:00:00.0,GRE.ALTW,4.16
2023-10-24T00:00:00.0,2023-10-24T01:00:00.0,MINN.HUB,18.09
2023-10-24T00:00:00.0,2023-10-24T01:00:00.0,NSP.NOBLES.WND,5.04
2023-10-24T00:00:00.0,2023-10-24T01:00:00.0,NSP.PVALEY.WND,-7.28
2023-10-25T00:00:00.0,2023-10-25T01:00:00.0,GRE.ALTW,13.7
2023-10-25T00:00:00.0,2023-10-25T01:00:00.0,MINN.HUB,21.33
2023-10-25T00:00:00.0,2023-10-25T01:00:00.0,NSP.NOBLES.WND,12.51
2023-10-25T00:00:00.0,2023-10-25T01:00:00.0,NSP.PVALEY.WND,13.09
2023-10-26T00:00:00.0,2023-10-26T01:00:00.0,GRE.ALTW,13.33
2023-10-26T00:00:00.0,2023-10-26T01:00:00.0,MINN.HUB,18.69
2023-10-26T00:00:00.0,2023-10-26T01:00:00.0,NSP.NOBLES.WND,13.01
2023-10-26T00:00:00.0,2023-10-26T01:00:00.0,NSP.PVALEY.WND,17.31
2023-10-27T00:00:00.0,2023-10-27T01:00:00.0,GRE.ALTW,8.5
2023-10-27T00:00:00.0,2023-10-27T01:00:00.0,MINN.HUB,22.87
2023-10-27T00:00:00.0,2023-10-27T01:00:00.0,NSP.NOBLES.WND,5.5
2023-10-27T00:00:00.0,2023-10-27T01:00:00.0,NSP.PVALEY.WND,17.04
2023-10-28T00:00:00.0,2023-10-28T01:00:00.0,GRE.ALTW,19.76
2023-10-28T00:00:00.0,2023-10-28T01:00:00.0,MINN.HUB,27.69
2023-10-28T00:00:00.0,2023-10-28T01:00:00.0,NSP.NOBLES.WND,20.96
2023-10-28T00:00:00.0,2023-10-28T01:00:00.0,NSP.PVALEY.WND,8.82
2023-10-29T00:00:00.0,2023-10-29T01:00:00.0,GRE.ALTW,29.32
2023-10-29T00:00:00.0,2023-10-29T01:00:00.0,MINN.HUB,30.61
2023-10-29T00:00:00.0,2023-10-29T01:00:00.0,NSP.NOBLES.WND,27.26
2023-10-29T00:00:00.0,2023-10-29T01:00:00.0,NSP.PVALEY.WND,29.74
2023-10-30T00:00:00.0,2023-10-30T01:00:00.0,GRE.ALTW,4.27
2023-10-30T00:00:00.0,2023-10-30T01:00:00.0,MINN.HUB,20.32
2023-10-30T00:00:00.0,2023-10-30T01:00:00.0,NSP.NOBLES.WND,-0.07
2023-10-30T00:00:00.0,2023-10-30T01:00:00.0,NSP.PVALEY.WND,17.72
2023-10-31T00:00:00.0,2023-10-31T01:00:00.0,GRE.ALTW,-5.79
2023-10-31T00:00:00.0,2023-10-31T01:00:00.0,MINN.HUB,19.19
2023-10-31T00:00:00.0,2023-10-31T01:00:00.0,NSP.NOBLES.WND,-11.91
2023-10-31T00:00:00.0,2023-10-31T01:00:00.0,NSP.PVALEY.WND,-3.2
2023-11-01T00:00:00.0,2023-11-01T01:00:00.0,GRE.ALTW,38.57
2023-11-01T00:00:00.0,2023-11-01T01:00:00.0,MINN.HUB,41.02
2023-11-01T00:00:00.0,2023-11-01T01:00:00.0,NSP.NOBLES.WND,37.42
2023-11-01T00:00:00.0,2023-11-01T01:00:00.0,NSP.PVALEY.WND,36.46
2023-11-02T00:00:00.0,2023-11-02T01:00:00.0,GRE.ALTW,29.94
2023-11-02T00:00:00.0,2023-11-02T01:00:00.0,MINN.HUB,44.84
2023-11-02T00:00:00.0,2023-11-02T01:00:00.0,NSP.NOBLES.WND,29.12
2023-11-02T00:00:00.0,2023-11-02T01:00:00.0,NSP.PVALEY.WND,32.3
2023-11-03T00:00:00.0,2023-11-03T01:00:00.0,GRE.ALTW,-21.07
2023-11-03T00:00:00.0,2023-11-03T01:00:00.0,MINN.HUB,22.22
2023-11-03T00:00:00.0,2023-11-03T01:00:00.0,NSP.NOBLES.WND,-22.44
2023-11-03T00:00:00.0,2023-11-03T01:00:00.0,NSP.PVALEY.WND,0.0
2023-11-04T00:00:00.0,2023-11-04T01:00:00.0,GRE.ALTW,34.5
2023-11-04T00:00:00.0,2023-11-04T01:00:00.0,MINN.HUB,33.06
2023-11-04T00:00:00.0,2023-11-04T01:00:00.0,NSP.NOBLES.WND,34.71
2023-11-04T00:00:00.0,2023-11-04T01:00:00.0,NSP.PVALEY.WND,33.38
2023-11-05T00:00:00.0,2023-11-05T01:00:00.0,GRE.ALTW,13.67
2023-11-05T00:00:00.0,2023-11-05T01:00:00.0,MINN.HUB,25.64
2023-11-05T00:00:00.0,2023-11-05T01:00:00.0,NSP.NOBLES.WND,11.98
2023-11-05T00:00:00.0,2023-11-05T01:00:00.0,NSP.PVALEY.WND,21.83
2023-11-06T00:00:00.0,2023-11-06T01:00:00.0,GRE.ALTW,-25.52
2023-11-06T00:00:00.0,2023-11-06T01:00:00.0,MINN.HUB,11.77
2023-11-06T00:00:00.0,2023-11-06T01:00:00.0,NSP.NOBLES.WND,-24.75
2023-11-06T00:00:00.0,2023-11-06T01:00:00.0,NSP.PVALEY.WND,-10.94
2023-11-07T00:00:00.0,2023-11-07T01:00:00.0,GRE.ALTW,22.44
2023-11-07T00:00:00.0,2023-11-07T01:00:00.0,MINN.HUB,22.0
2023-11-07T00:00:00.0,2023-11-07T01:00:00.0,NSP.NOBLES.WND,20.9
2023-11-07T00:00:00.0,2023-11-07T01:00:00.0,NSP.PVALEY.WND,23.03
2023-11-08T00:00:00.0,2023-11-08T01:00:00.0,GRE.ALTW,14.1
2023-11-08T00:00:00.0,2023-11-08T01:00:00.0,MINN.HUB,17.75
2023-11-08T00:00:00.0,2023-11-08T01:00:00.0,NSP.NOBLES.WND,10.69
2023-11-08T00:00:00.0,2023-11-08T01:00:00.0,NSP.PVALEY.WND,16.58
2023-11-09T00:00:00.0,2023-11-09T01:00:00.0,GRE.ALTW,-9.7
2023-11-09T00:00:00.0,2023-11-09T01:00:00.0,MINN.HUB,9.74
2023-11-09T00:00:00.0,2023-11-09T01:00:00.0,NSP.NOBLES.WND,-16.44
2023-11-09T00:00:00.0,2023-11-09T01:00:00.0,NSP.PVALEY.WND,0.0
2023-11-10T00:00:00.0,2023-11-10T01:00:00.0,GRE.ALTW,11.96
2023-11-10T00:00:00.0,2023-11-10T01:00:00.0,MINN.HUB,21.88
2023-11-10T00:00:00.0,2023-11-10T01:00:00.0,NSP.NOBLES.WND,6.39
2023-11-10T00:00:00.0,2023-11-10T01:00:00.0,NSP.PVALEY.WND,18.11
2023-11-11T00:00:00.0,2023-11-11T01:00:00.0,GRE.ALTW,28.69
2023-11-11T00:00:00.0,2023-11-11T01:00:00.0,MINN.HUB,33.81
2023-11-11T00:00:00.0,2023-11-11T01:00:00.0,NSP.NOBLES.WND,27.03
2023-11-11T00:00:00.0,2023-11-11T01:00:00.0,NSP.PVALEY.WND,32.24
2023-11-12T00:00:00.0,2023-11-12T01:00:00.0,GRE.ALTW,-11.83
2023-11-12T00:00:00.0,2023-11-12T01:00:00.0,MINN.HUB,19.56
2023-11-12T00:00:00.0,2023-11-12T01:00:00.0,NSP.NOBLES.WND,-15.29
2023-11-12T00:00:00.0,2023-11-12T01:00:00.0,NSP.PVALEY.WND,-4.77
2023-11-13T00:00:00.0,2023-11-13T01:00:00.0,GRE.ALTW,1.83
2023-11-13T00:00:00.0,2023-11-13T01:00:00.0,MINN.HUB,15.54
2023-11-13T00:00:00.0,2023-11-13T01:00:00.0,NSP.NOBLES.WND,-5.78
2023-11-13T00:00:00.0,2023-11-13T01:00:00.0,NSP.PVALEY.WND,11.15
2023-11-14T00:00:00.0,2023-11-14T01:00:00.0,GRE.ALTW,-25.28
2023-11-14T00:00:00.0,2023-11-14T01:00:00.0,MINN.HUB,13.59
2023-11-14T00:00:00.0,2023-11-14T01:00:00.0,NSP.NOBLES.WND,-33.41
2023-11-14T00:00:00.0,2023-11-14T01:00:00.0,NSP.PVALEY.WND,7.0
2023-11-15T00:00:00.0,2023-11-15T01:00:00.0,GRE.ALTW,-2.54
2023-11-15T00:00:00.0,2023-11-15T01:00:00.0,MINN.HUB,16.81
2023-11-15T00:00:00.0,2023-11-15T01:00:00.0,NSP.NOBLES.WND,-8.24
2023-11-15T00:00:00.0,2023-11-15T01:00:00.0,NSP.PVALEY.WND,-2.77
2023-11-16T00:00:00.0,2023-11-16T01:00:00.0,GRE.ALTW,-10.24
2023-11-16T00:00:00.0,2023-11-16T01:00:00.0,MINN.HUB,18.44
2023-11-16T00:00:00.0,2023-11-16T01:00:00.0,NSP.NOBLES.WND,-13.52
2023-11-16T00:00:00.0,2023-11-16T01:00:00.0,NSP.PVALEY.WND,0.0
2023-11-17T00:00:00.0,2023-11-17T01:00:00.0,GRE.ALTW,-5.98
2023-11-17T00:00:00.0,2023-11-17T01:00:00.0,MINN.HUB,27.14
2023-11-17T00:00:00.0,2023-11-17T01:00:00.0,NSP.NOBLES.WND,-4.99
2023-11-17T00:00:00.0,2023-11-17T01:00:00.0,NSP.PVALEY.WND,0.0
2023-11-18T00:00:00.0,2023-11-18T01:00:00.0,GRE.ALTW,27.2
2023-11-18T00:00:00.0,2023-11-18T01:00:00.0,MINN.HUB,27.06
2023-11-18T00:00:00.0,2023-11-18T01:00:00.0,NSP.NOBLES.WND,26.39
2023-11-18T00:00:00.0,2023-11-18T01:00:00.0,NSP.PVALEY.WND,27.12
2023-11-19T00:00:00.0,2023-11-19T01:00:00.0,GRE.ALTW,33.7
2023-11-19T00:00:00.0,2023-11-19T01:00:00.0,MINN.HUB,30.98
2023-11-19T00:00:00.0,2023-11-19T01:00:00.0,NSP.NOBLES.WND,33.09
2023-11-19T00:00:00.0,2023-11-19T01:00:00.0,NSP.PVALEY.WND,31.93
2023-11-20T00:00:00.0,2023-11-20T01:00:00.0,GRE.ALTW,8.4
2023-11-20T00:00:00.0,2023-11-20T01:00:00.0,MINN.HUB,16.98
2023-11-20T00:00:00.0,2023-11-20T01:00:00.0,NSP.NOBLES.WND,8.49
2023-11-20T00:00:00.0,2023-11-20T01:00:00.0,NSP.PVALEY.WND,13.59
2023-11-21T00:00:00.0,2023-11-21T01:00:00.0,GRE.ALTW,23.35
2023-11-21T00:00:00.0,2023-11-21T01:00:00.0,MINN.HUB,25.4
2023-11-21T00:00:00.0,2023-11-21T01:00:00.0,NSP.NOBLES.WND,22.23
2023-11-21T00:00:00.0,2023-11-21T01:00:00.0,NSP.PVALEY.WND,24.28
2023-11-22T00:00:00.0,2023-11-22T01:00:00.0,GRE.ALTW,20.92
2023-11-22T00:00:00.0,2023-11-22T01:00:00.0,MINN.HUB,23.86
2023-11-22T00:00:00.0,2023-11-22T01:00:00.0,NSP.NOBLES.WND,19.27
2023-11-22T00:00:00.0,2023-11-22T01:00:00.0,NSP.PVALEY.WND,22.07
2023-11-23T00:00:00.0,2023-11-23T01:00:00.0,GRE.ALTW,-1.52
2023-11-23T00:00:00.0,2023-11-23T01:00:00.0,MINN.HUB,18.73
2023-11-23T00:00:00.0,2023-11-23T01:00:00.0,NSP.NOBLES.WND,-2.7
2023-11-23T00:00:00.0,2023-11-23T01:00:00.0,NSP.PVALEY.WND,10.52
2023-11-24T00:00:00.0,2023-11-24T01:00:00.0,GRE.ALTW,3.69
2023-11-24T00:00:00.0,2023-11-24T01:00:00.0,MINN.HUB,24.26
2023-11-24T00:00:00.0,2023-11-24T01:00:00.0,NSP.NOBLES.WND,4.95
2023-11-24T00:00:00.0,2023-11-24T01:00:00.0,NSP.PVALEY.WND,15.29
2023-11-25T00:00:00.0,2023-11-25T01:00:00.0,GRE.ALTW,30.3
2023-11-25T00:00:00.0,2023-11-25T01:00:00.0,MINN.HUB,31.07
2023-11-25T00:00:00.0,2023-11-25T01:00:00.0,NSP.NOBLES.WND,29.59
2023-11-25T00:00:00.0,2023-11-25T01:00:00.0,NSP.PVALEY.WND,30.55
2023-11-26T00:00:00.0,2023-11-26T01:00:00.0,GRE.ALTW,22.76
2023-11-26T00:00:00.0,2023-11-26T01:00:00.0,MINN.HUB,25.74
2023-11-26T00:00:00.0,2023-11-26T01:00:00.0,NSP.NOBLES.WND,20.52
2023-11-26T00:00:00.0,2023-11-26T01:00:00.0,NSP.PVALEY.WND,24.45
2023-11-27T00:00:00.0,2023-11-27T01:00:00.0,GRE.ALTW,12.08
2023-11-27T00:00:00.0,2023-11-27T01:00:00.0,MINN.HUB,21.92
2023-11-27T00:00:00.0,2023-11-27T01:00:00.0,NSP.NOBLES.WND,11.69
2023-11-27T00:00:00.0,2023-11-27T01:00:00.0,NSP.PVALEY.WND,-5.55
2023-11-28T00:00:00.0,2023-11-28T01:00:00.0,GRE.ALTW,32.94
2023-11-28T00:00:00.0,2023-11-28T01:00:00.0,MINN.HUB,31.94
2023-11-28T00:00:00.0,2023-11-28T01:00:00.0,NSP.NOBLES.WND,32.41
2023-11-28T00:00:00.0,2023-11-28T01:00:00.0,NSP.PVALEY.WND,30.89
2023-11-29T00:00:00.0,2023-11-29T01:00:00.0,GRE.ALTW,-0.07
2023-11-29T00:00:00.0,2023-11-29T01:00:00.0,MINN.HUB,21.48
2023-11-29T00:00:00.0,2023-11-29T01:00:00.0,NSP.NOBLES.WND,-1.88
2023-11-29T00:00:00.0,2023-11-29T01:00:00.0,NSP.PVALEY.WND,17.81
2023-11-30T00:00:00.0,2023-11-30T01:00:00.0,GRE.ALTW,0.58
2023-11-30T00:00:00.0,2023-11-30T01:00:00.0,MINN.HUB,19.16
2023-11-30T00:00:00.0,2023-11-30T01:00:00.0,NSP.NOBLES.WND,-1.68
2023-11-30T00:00:00.0,2023-11-30T01:00:00.0,NSP.PVALEY.WND,7.26
2023-12-01T00:00:00.0,2023-12-01T01:00:00.0,GRE.ALTW,31.46
2023-12-01T00:00:00.0,2023-12-01T01:00:00.0,MINN.HUB,31.64
2023-12-01T00:00:00.0,2023-12-01T01:00:00.0,NSP.NOBLES.WND,35.18
2023-12-01T00:00:00.0,2023-12-01T01:00:00.0,NSP.PVALEY.WND,14.88
2023-12-02T00:00:00.0,2023-12-02T01:00:00.0,GRE.ALTW,33.76
2023-12-02T00:00:00.0,2023-12-02T01:00:00.0,MINN.HUB,34.76
2023-12-02T00:00:00.0,2023-12-02T01:00:00.0,NSP.NOBLES.WND,32.33
2023-12-02T00:00:00.0,2023-12-02T01:00:00.0,NSP.PVALEY.WND,35.51
2023-12-03T00:00:00.0,2023-12-03T01:00:00.0,GRE.ALTW,23.19
2023-12-03T00:00:00.0,2023-12-03T01:00:00.0,MINN.HUB,24.07
2023-12-03T00:00:00.0,2023-12-03T01:00:00.0,NSP.NOBLES.WND,22.33
2023-12-03T00:00:00.0,2023-12-03T01:00:00.0,NSP.PVALEY.WND,23.69
2023-12-04T00:00:00.0,2023-12-04T01:00:00.0,GRE.ALTW,34.52
2023-12-04T00:00:00.0,2023-12-04T01:00:00.0,MINN.HUB,30.27
2023-12-04T00:00:00.0,2023-12-04T01:00:00.0,NSP.NOBLES.WND,34.35
2023-12-04T00:00:00.0,2023-12-04T01:00:00.0,NSP.PVALEY.WND,30.42
2023-12-05T00:00:00.0,2023-12-05T01:00:00.0,GRE.ALTW,15.42
2023-12-05T00:00:00.0,2023-12-05T01:00:00.0,MINN.HUB,25.05
2023-12-05T00:00:00.0,2023-12-05T01:00:00.0,NSP.NOBLES.WND,11.66
2023-12-05T00:00:00.0,2023-12-05T01:00:00.0,NSP.PVALEY.WND,24.95
2023-12-06T00:00:00.0,2023-12-06T01:00:00.0,GRE.ALTW,27.75
2023-12-06T00:00:00.0,2023-12-06T01:00:00.0,MINN.HUB,30.96
2023-12-06T00:00:00.0,2023-12-06T01:00:00.0,NSP.NOBLES.WND,23.88
2023-12-06T00:00:00.0,2023-12-06T01:00:00.0,NSP.PVALEY.WND,28.33
2023-12-07T00:00:00.0,2023-12-07T01:00:00.0,GRE.ALTW,16.28
2023-12-07T00:00:00.0,2023-12-07T01:00:00.0,MINN.HUB,18.65
2023-12-07T00:00:00.0,2023-12-07T01:00:00.0,NSP.NOBLES.WND,17.22
2023-12-07T00:00:00.0,2023-12-07T01:00:00.0,NSP.PVALEY.WND,15.89
2023-12-08T00:00:00.0,2023-12-08T01:00:00.0,GRE.ALTW,-8.69
2023-12-08T00:00:00.0,2023-12-08T01:00:00.0,MINN.HUB,18.18
2023-12-08T00:00:00.0,2023-12-08T01:00:00.0,NSP.NOBLES.WND,-11.91
2023-12-08T00:00:00.0,2023-12-08T01:00:00.0,NSP.PVALEY.WND,7.27
2023-12-09T00:00:00.0,2023-12-09T01:00:00.0,GRE.ALTW,10.65
2023-12-09T00:00:00.0,2023-12-09T01:00:00.0,MINN.HUB,19.69
2023-12-09T00:00:00.0,2023-12-09T01:00:00.0,NSP.NOBLES.WND,-0.93
2023-12-09T00:00:00.0,2023-12-09T01:00:00.0,NSP.PVALEY.WND,17.28
2023-12-10T00:00:00.0,2023-12-10T01:00:00.0,GRE.ALTW,-5.69
2023-12-10T00:00:00.0,2023-12-10T01:00:00.0,MINN.HUB,18.59
2023-12-10T00:00:00.0,2023-12-10T01:00:00.0,NSP.NOBLES.WND,-8.83
2023-12-10T00:00:00.0,2023-12-10T01:00:00.0,NSP.PVALEY.WND,-17.75
2023-12-11T00:00:00.0,2023-12-11T01:00:00.0,GRE.ALTW,30.98
2023-12-11T00:00:00.0,2023-12-11T01:00:00.0,MINN.HUB,29.6
2023-12-11T00:00:00.0,2023-12-11T01:00:00.0,NSP.NOBLES.WND,30.33
2023-12-11T00:00:00.0,2023-12-11T01:00:00.0,NSP.PVALEY.WND,29.74
2023-12-12T00:00:00.0,2023-12-12T01:00:00.0,GRE.ALTW,-3.86
2023-12-12T00:00:00.0,2023-12-12T01:00:00.0,MINN.HUB,13.96
2023-12-12T00:00:00.0,2023-12-12T01:00:00.0,NSP.NOBLES.WND,-7.6
2023-12-12T00:00:00.0,2023-12-12T01:00:00.0,NSP.PVALEY.WND,11.19
2023-12-13T00:00:00.0,2023-12-13T01:00:00.0,GRE.ALTW,24.86
2023-12-13T00:00:00.0,2023-12-13T01:00:00.0,MINN.HUB,31.23
2023-12-13T00:00:00.0,2023-12-13T01:00:00.0,NSP.NOBLES.WND,20.87
2023-12-13T00:00:00.0,2023-12-13T01:00:00.0,NSP.PVALEY.WND,28.01
2023-12-14T00:00:00.0,2023-12-14T01:00:00.0,GRE.ALTW,5.85
2023-12-14T00:00:00.0,2023-12-14T01:00:00.0,MINN.HUB,16.71
2023-12-14T00:00:00.0,2023-12-14T01:00:00.0,NSP.NOBLES.WND,0.0
2023-12-14T00:00:00.0,2023-12-14T01:00:00.0,NSP.PVALEY.WND,15.21
2023-12-15T00:00:00.0,2023-12-15T01:00:00.0,GRE.ALTW,1.57
2023-12-15T00:00:00.0,2023-12-15T01:00:00.0,MINN.HUB,17.23
2023-12-15T00:00:00.0,2023-12-15T01:00:00.0,NSP.NOBLES.WND,-5.11
2023-12-15T00:00:00.0,2023-12-15T01:00:00.0,NSP.PVALEY.WND,7.54
2023-12-16T00:00:00.0,2023-12-16T01:00:00.0,GRE.ALTW,32.51
2023-12-16T00:00:00.0,2023-12-16T01:00:00.0,MINN.HUB,31.81
2023-12-16T00:00:00.0,2023-12-16T01:00:00.0,NSP.NOBLES.WND,32.26
2023-12-16T00:00:00.0,2023-12-16T01:00:00.0,NSP.PVALEY.WND,30.83
2023-12-17T00:00:00.0,2023-12-17T01:00:00.0,GRE.ALTW,18.64
2023-12-17T00:00:00.0,2023-12-17T01:00:00.0,MINN.HUB,21.59
2023-12-17T00:00:00.0,2023-12-17T01:00:00.0,NSP.NOBLES.WND,17.25
2023-12-17T00:00:00.0,2023-12-17T01:00:00.0,NSP.PVALEY.WND,20.17
2023-12-18T00:00:00.0,2023-12-18T01:00:00.0,GRE.ALTW,-20.8
2023-12-18T00:00:00.0,2023-12-18T01:00:00.0,MINN.HUB,20.86
2023-12-18T00:00:00.0,2023-12-18T01:00:00.0,NSP.NOBLES.WND,-27.34
2023-12-18T00:00:00.0,2023-12-18T01:00:00.0,NSP.PVALEY.WND,-2.62
2023-12-19T00:00:00.0,2023-12-19T01:00:00.0,GRE.ALTW,17.66
2023-12-19T00:00:00.0,2023-12-19T01:00:00.0,MINN.HUB,26.6
2023-12-19T00:00:00.0,2023-12-19T01:00:00.0,NSP.NOBLES.WND,-5.0
2023-12-19T00:00:00.0,2023-12-19T01:00:00.0,NSP.PVALEY.WND,27.2
2023-12-20T00:00:00.0,2023-12-20T01:00:00.0,GRE.ALTW,20.51
2023-12-20T00:00:00.0,2023-12-20T01:00:00.0,MINN.HUB,22.62
2023-12-20T00:00:00.0,2023-12-20T01:00:00.0,NSP.NOBLES.WND,19.11
2023-12-20T00:00:00.0,2023-12-20T01:00:00.0,NSP.PVALEY.WND,22.23
2023-12-21T00:00:00.0,2023-12-21T01:00:00.0,GRE.ALTW,17.94
2023-12-21T00:00:00.0,2023-12-21T01:00:00.0,MINN.HUB,23.35
2023-12-21T00:00:00.0,2023-12-21T01:00:00.0,NSP.NOBLES.WND,16.88
2023-12-21T00:00:00.0,2023-12-21T01:00:00.0,NSP.PVALEY.WND,21.48
2023-12-22T00:00:00.0,2023-12-22T01:00:00.0,GRE.ALTW,21.95
2023-12-22T00:00:00.0,2023-12-22T01:00:00.0,MINN.HUB,23.88
2023-12-22T00:00:00.0,2023-12-22T01:00:00.0,NSP.NOBLES.WND,21.08
2023-12-22T00:00:00.0,2023-12-22T01:00:00.0,NSP.PVALEY.WND,23.3
2023-12-23T00:00:00.0,2023-12-23T01:00:00.0,GRE.ALTW,25.89
2023-12-23T00:00:00.0,2023-12-23T01:00:00.0,MINN.HUB,26.51
2023-12-23T00:00:00.0,2023-12-23T01:00:00.0,NSP.NOBLES.WND,25.66
2023-12-23T00:00:00.0,2023-12-23T01:00:00.0,NSP.PVALEY.WND,25.87
2023-12-24T00:00:00.0,2023-12-24T01:00:00.0,GRE.ALTW,-7.9
2023-12-24T00:00:00.0,2023-12-24T01:00:00.0,MINN.HUB,15.55
2023-12-24T00:00:00.0,2023-12-24T01:00:00.0,NSP.NOBLES.WND,-10.98
2023-12-24T00:00:00.0,2023-12-24T01:00:00.0,NSP.PVALEY.WND,10.63
2023-12-25T00:00:00.0,2023-12-25T01:00:00.0,GRE.ALTW,3.75
2023-12-25T00:00:00.0,2023-12-25T01:00:00.0,MINN.HUB,12.04
2023-12-25T00:00:00.0,2023-12-25T01:00:00.0,NSP.NOBLES.WND,3.06
2023-12-25T00:00:00.0,2023-12-25T01:00:00.0,NSP.PVALEY.WND,12.86
2023-12-26T00:00:00.0,2023-12-26T01:00:00.0,GRE.ALTW,14.65
2023-12-26T00:00:00.0,2023-12-26T01:00:00.0,MINN.HUB,15.79
2023-12-26T00:00:00.0,2023-12-26T01:00:00.0,NSP.NOBLES.WND,14.58
2023-12-26T00:00:00.0,2023-12-26T01:00:00.0,NSP.PVALEY.WND,14.78
2023-12-27T00:00:00.0,2023-12-27T01:00:00.0,GRE.ALTW,25.09
2023-12-27T00:00:00.0,2023-12-27T01:00:00.0,MINN.HUB,26.06
2023-12-27T00:00:00.0,2023-12-27T01:00:00.0,NSP.NOBLES.WND,24.78
2023-12-27T00:00:00.0,2023-12-27T01:00:00.0,NSP.PVALEY.WND,25.49
2023-12-28T00:00:00.0,2023-12-28T01:00:00.0,GRE.ALTW,24.37
2023-12-28T00:00:00.0,2023-12-28T01:00:00.0,MINN.HUB,25.29
2023-12-28T00:00:00.0,2023-12-28T01:00:00.0,NSP.NOBLES.WND,24.13
2023-12-28T00:00:00.0,2023-12-28T01:00:00.0,NSP.PVALEY.WND,24.5
2023-12-29T00:00:00.0,2023-12-29T01:00:00.0,GRE.ALTW,9.51
2023-12-29T00:00:00.0,2023-12-29T01:00:00.0,MINN.HUB,15.85
2023-12-29T00:00:00.0,2023-12-29T01:00:00.0,NSP.NOBLES.WND,8.84
2023-12-29T00:00:00.0,2023-12-29T01:00:00.0,NSP.PVALEY.WND,5.5
2023-12-30T00:00:00.0,2023-12-30T01:00:00.0,GRE.ALTW,18.65
2023-12-30T00:00:00.0,2023-12-30T01:00:00.0,MINN.HUB,20.14
2023-12-30T00:00:00.0,2023-12-30T01:00:00.0,NSP.NOBLES.WND,18.0
2023-12-30T00:00:00.0,2023-12-30T01:00:00.0,NSP.PVALEY.WND,19.58
2023-12-31T00:00:00.0,2023-12-31T01:00:00.0,GRE.ALTW,0.59
2023-12-31T00:00:00.0,2023-12-31T01:00:00.0,MINN.HUB,17.1
2023-12-31T00:00:00.0,2023-12-31T01:00:00.0,NSP.NOBLES.WND,0.0
2023-12-31T00:00:00.0,2023-12-31T01:00:00.0,NSP.PVALEY.WND,14.13
2023-10-01T01:00:00.0,2023-10-01T02:00:00.0,GRE.ALTW,-5.74
2023-10-01T01:00:00.0,2023-10-01T02:00:00.0,MINN.HUB,12.82
2023-10-01T01:00:00.0,2023-10-01T02:00:00.0,NSP.NOBLES.WND,-12.09
2023-10-01T01:00:00.0,2023-10-01T02:00:00.0,NSP.PVALEY.WND,0.08
2023-10-02T01:00:00.0,2023-10-02T02:00:00.0,GRE.ALTW,-2.13
2023-10-02T01:00:00.0,2023-10-02T02:00:00.0,MINN.HUB,13.56
2023-10-02T01:00:00.0,2023-10-02T02:00:00.0,NSP.NOBLES.WND,-6.48
